obj,src,value
Rio de Janeiro: Carioca Landscapes between the Mountain and the Sea,www.tes.com,Brazil
Rio de Janeiro: Carioca Landscapes between the Mountain and the Sea,en.wikipedia.org,Brazil
Pampulha Modern Ensemble,forum.postcrossing.com,City of Congonhas
Pampulha Modern Ensemble,topnewsheadlines.net,Brazil
Pampulha Modern Ensemble,globalgiants.com,Brazil
Pampulha Modern Ensemble,pt.scribd.com,New York
Pampulha Modern Ensemble,es.scribd.com,New York
Pampulha Modern Ensemble,www.sciencedirect.com,State of Minas Gerais
Boyana Church,hotels-in-sofia.com,Bulgaria
Boyana Church,www.tripadvisor.co.uk,Bulgaria
Boyana Church,www.tripadvisor.com,Sofia
Boyana Church,voraciouswanderlust.wordpress.com,Bulgaria
Boyana Church,www.hotels-in-sofia.com,Bulgaria
Boyana Church,www.revolvy.com,Bulgaria
Boyana Church,en.wikipedia.org,Bulgaria
Madara Rider,www.pinterest.com,Bulgaria
Madara Rider,en.wikipedia.org,Armenia
Madara Rider,www.expedia.com,Village of Madara
Madara Rider,www.relocatebulgaria.com,Bulgaria
Madara Rider,www.hotel-in-bulgaria.com,Village of Madara
Madara Rider,slideplayer.com,Bulgaria
Madara Rider,taxido.net,Bulgaria
Madara Rider,comicvine.gamespot.com,Village of Madara
Thracian Tomb of Kazanlak,whc.unesco.org,Kazanlak
Thracian Tomb of Kazanlak,en.wikipedia.org,Kazanlak
Thracian Tomb of Kazanlak,www.tripadvisor.com,Kazanlak
Thracian Tomb of Kazanlak,www.atlasobscura.com,Bulgaria
Thracian Tomb of Kazanlak,www.muzei-kazanlak.org,Bulgaria
Thracian Tomb of Kazanlak,www.facebook.com,Kazanlak
Thracian Tomb of Kazanlak,www.worldheritagesite.org,Kazanlak
Thracian Tomb of Kazanlak,www.bg-guide.org,Kazanlak
Thracian Tomb of Kazanlak,www.historvius.com,Bulgaria
Ancient City of Nessebar,en.wikipedia.org,Bulgaria
Ancient City of Nessebar,www.youtube.com,Europe and North America
Thracian Tomb of Sveshtari,en.wikipedia.org,Sofia
Thracian Tomb of Sveshtari,travelro.wordpress.com,Bulgaria
Thracian Tomb of Sveshtari,www.facebook.com,Razgrad Province
Thracian Tomb of Sveshtari,www.worldheritagesite.org,Bulgaria
Thracian Tomb of Sveshtari,www.bulgarianembassy-london.org,France
Thracian Tomb of Sveshtari,heriquest.com,Bulgaria
Pirin National Park,bulgariatravel.org,Bulgaria
Pirin National Park,www.senderismoeuropa.com,Bulgaria
Pirin National Park,www.bulgarholidays.uk,Bulgaria
Pirin National Park,www.wanderant.com,Bulgaria
Pirin National Park,www.relocatebulgaria.com,Bulgaria
Ruins of Loropéni,sites.google.com,Africa
Ruins of Loropéni,historum.com,Africa
Ruins of Loropéni,www.forumbiodiversity.com,Burkina Faso
Ruins of Loropéni,www.nairaland.com,Nigeria
Ruins of Loropéni,www.pinterest.com,Burkina Faso
Ruins of Loropéni,thisisafrica.me,Burkina Faso
Angkor,en.wikipedia.org,Cambodia
Angkor,www.nationalgeographic.com,Cambodia
Angkor,wikitravel.org,Cambodia
Angkor,www.siemreapcambodia.org,Cambodia
Angkor,www.cambodia-hotels.com,Cambodia
Angkor,www.worldatlas.com,Cambodia
Angkor,edsitement.neh.gov,Cambodia
Angkor,www.canbypublications.com,Cambodia
Temple of Preah Vihear,en.wikipedia.org,Cambodia
Temple of Preah Vihear,www.answers.com,Cambodia
Temple of Preah Vihear,whc.unesco.org,Cambodia
Temple of Preah Vihear,wikitravel.org,Cambodia
Temple of Preah Vihear,scholarship.law.duke.edu,Cambodia
Temple of Preah Vihear,www.icj-cij.org,Cambodia
Dja Faunal Reserve,www.clevelandzoosociety.org,Cameroon
Dja Faunal Reserve,www.naturesstrongholds.org,Ethiopia
Dja Faunal Reserve,africanworldheritagesites.org,Africa
Dja Faunal Reserve,africannaturalheritage.org,Africa
Dja Faunal Reserve,www.batcon.org,Cameroon
Dja Faunal Reserve,www.pressrush.com,Cameroon
Dja Faunal Reserve,apesportal.eva.mpg.de,Cameroon
Nahanni National Park,www.attractionscanada.com,Northwest Territories
Nahanni National Park,www.goparoo.com,Northwest Territories
Nahanni National Park,www.answers.com,Canada
Nahanni National Park,www.pinterest.com,Northwest Territories
Nahanni National Park,norskk.com,Canada
Nahanni National Park,www.enr.gov.nt.ca,South Province
Dinosaur Provincial Park,archive.org,Europe and North America
Dinosaur Provincial Park,www.pc.gc.ca,Canada
Dinosaur Provincial Park,www.attractionscanada.com,Province of Alberta
Dinosaur Provincial Park,open.alberta.ca,Province of Alberta
Dinosaur Provincial Park,www.albertaparks.ca,Province of Alberta
Dinosaur Provincial Park,www.goparoo.com,Canada
SGang Gwaay,www.sfu.ca,State of Goa
SGang Gwaay,www.canadapost.ca,Canada
SGang Gwaay,en.wikipedia.org,Canada
SGang Gwaay,www.newswire.ca,Province of British Columbia
Head-Smashed-In Buffalo Jump,www.history.alberta.ca,Province of Alberta
Head-Smashed-In Buffalo Jump,en.wikipedia.org,Province of Alberta
Head-Smashed-In Buffalo Jump,caen-keepexploring.canada.travel,Southern Province
Head-Smashed-In Buffalo Jump,www.youtube.com,Province of Alberta
Head-Smashed-In Buffalo Jump,twitter.com,Province of Alberta
Historic District of Old Québec,en.wikipedia.org,Province of Quebec
Historic District of Old Québec,www.nationalgeographic.com,Europe and North America
Historic District of Old Québec,www.quebecregion.com,Canada
Historic District of Old Québec,www.pc.gc.ca,Canada
Historic District of Old Québec,www.ville.quebec.qc.ca,Province of Quebec
Historic District of Old Québec,www.youtube.com,Province of Quebec
Historic District of Old Québec,www.tripwolf.com,Canada
Miguasha National Park,whc.unesco.org,Canada
Miguasha National Park,www.motorcyclemojo.com,Province of Quebec
Miguasha National Park,www.tripadvisor.com,Canada
Miguasha National Park,www.revolvy.com,Province of Ontario
Old Town Lunenburg,www.bbnovascotia.com,Nova Scotia
Old Town Lunenburg,www.novascotia.com,Nova Scotia
Old Town Lunenburg,www.tripadvisor.com,Nova Scotia
Old Town Lunenburg,en.wikipedia.org,Nova Scotia
Rideau Canal,www.pc.gc.ca,Federal District
Rideau Canal,www.rideau-info.com,Province of Ontario
Rideau Canal,www.globalstudent.ca,Canada
Landscape of Grand Pré,whc.unesco.org,Nova Scotia
Landscape of Grand Pré,www.pc.gc.ca,Canada
Landscape of Grand Pré,www.novascotiawebcams.com,Nova Scotia
Landscape of Grand Pré,www.youtube.com,Nova Scotia
Red Bay Basque Whaling Station,en.wikipedia.org,Canada
Red Bay Basque Whaling Station,www.pc.gc.ca,Canada
Red Bay Basque Whaling Station,www.redbaywhalers.ca,West coast of Greenland
Red Bay Basque Whaling Station,www.heritage.nf.ca,France
Red Bay Basque Whaling Station,www.newfoundlandlabrador.com,City of Galle
Red Bay Basque Whaling Station,www.historymuseum.ca,France
Manovo-Gounda St Floris National Park,en.wikipedia.org,Central Region
Manovo-Gounda St Floris National Park,whc.unesco.org,Central African Republic
Manovo-Gounda St Floris National Park,www.naturesstrongholds.org,Bamingui-Bangoran
Manovo-Gounda St Floris National Park,www.africannaturalheritage.org,Africa
Lakes of Ounianga,www.cia.gov,Central Region
Lakes of Ounianga,forum.postcrossing.com,Central African Republic
Lakes of Ounianga,www.mapsofworld.com,Africa
Ennedi Massif: Natural and Cultural Landscape,whc.unesco.org,Chad
Ennedi Massif: Natural and Cultural Landscape,www.tes.com,Africa
Ennedi Massif: Natural and Cultural Landscape,www.sfb806.uni-koeln.de,Chad
Ennedi Massif: Natural and Cultural Landscape,awhf.net,Africa
Ennedi Massif: Natural and Cultural Landscape,www.flickr.com,Central Region
Rapa Nui National Park,en.wikipedia.org,South central part of the island
Rapa Nui National Park,www.answers.com,Chile
Rapa Nui National Park,www.gochile.cl,Chile
Rapa Nui National Park,www.tripadvisor.com,Chile
Rapa Nui National Park,whc.unesco.org,City of Galle
Rapa Nui National Park,www.easterisland.travel,Chile
Historic Quarter of the Seaport City of Valparaíso,en.wikipedia.org,Asia and the Pacific
Historic Quarter of the Seaport City of Valparaíso,www.tripadvisor.com,Chile
Historic Quarter of the Seaport City of Valparaíso,whc.unesco.org,Chile
Historic Quarter of the Seaport City of Valparaíso,www.waymarking.com,Chile
Historic Quarter of the Seaport City of Valparaíso,www.tes.com,Chile
Sewell Mining Town,www.pinterest.com,United States of America
Sewell Mining Town,www.revolvy.com,United States of America
Sewell Mining Town,en.wikipedia.org,Victoria
Sewell Mining Town,www.hidden4fun.com,Chile
Sewell Mining Town,www.buzzle.com,Chile
Sewell Mining Town,1betterofblog.wordpress.com,Chile
Sewell Mining Town,www.robertsewell.ca,United States of America
Humberstone and Santa Laura Saltpeter Works,en.wikipedia.org,Chile
Humberstone and Santa Laura Saltpeter Works,whc.unesco.org,Chile
Humberstone and Santa Laura Saltpeter Works,adventure.howstuffworks.com,Chile
Humberstone and Santa Laura Saltpeter Works,www.tr-tr.c.facebook.com,Province of Iquique
Humberstone and Santa Laura Saltpeter Works,www.flickr.com,Province of Iquique
Humberstone and Santa Laura Saltpeter Works,www.bergbaumuseum.de,Chile
Mogao Caves,www.onlinechinatours.com,Dunhuang County
Mogao Caves,www.chinadaily.com.cn,China
Mogao Caves,china-attractions.info,Dunhuang County
Mogao Caves,www.sydneyairport.com.au,Dunhuang County
Mogao Caves,www.chinahighlights.com,Dunhuang County
Mogao Caves,sacu.org,Dunhuang County
Mogao Caves,monkeytree.org,Dunhuang County
Mausoleum of the First Qin Emperor,www.mausoleumofthefirstqinemperor.com,China
Mausoleum of the First Qin Emperor,www.theguardian.com,China
Mausoleum of the First Qin Emperor,www.khanacademy.org,China
Mausoleum of the First Qin Emperor,www.facebook.com,Lintong County
Peking Man Site at Zhoukoudian,en.wikipedia.org,China
Peking Man Site at Zhoukoudian,www.travelchinaguide.com,Beijing
Peking Man Site at Zhoukoudian,www.pekingmansiteatzhoukoudian.com,China
Peking Man Site at Zhoukoudian,www.cityofbeijing.gov.cn,Beijing
Peking Man Site at Zhoukoudian,en.unesco.org,Democratic People's Republic of Korea
Peking Man Site at Zhoukoudian,www.chinaheritagequarterly.org,China
Peking Man Site at Zhoukoudian,www.chinadaily.com.cn,Beijing
Jiuzhaigou Valley Scenic and Historic Interest Area,en.wikipedia.org,Sichuan Province
Jiuzhaigou Valley Scenic and Historic Interest Area,www.travelchinaguide.com,Sichuan Province
Jiuzhaigou Valley Scenic and Historic Interest Area,www.jiuzhaigouvalleyscenicandhistoricinterestarea.com,China
Huanglong Scenic and Historic Interest Area,en.wikipedia.org,Sichuan Province
Huanglong Scenic and Historic Interest Area,www.huanglongscenicandhistoricinterestarea.com,China
Huanglong Scenic and Historic Interest Area,www.travelchinaguide.com,Sichuan Province
Huanglong Scenic and Historic Interest Area,whc.unesco.org,China
Huanglong Scenic and Historic Interest Area,answers.travelchinaguide.com,China
Huanglong Scenic and Historic Interest Area,www.chinatravel.com,China
Wulingyuan Scenic and Historic Interest Area,en.wikipedia.org,China
Wulingyuan Scenic and Historic Interest Area,www.wulingyuanscenicandhistoricinterestarea.com,China
Wulingyuan Scenic and Historic Interest Area,whc.unesco.org,Hunan Province
Wulingyuan Scenic and Historic Interest Area,www.travelchinaguide.com,China
Wulingyuan Scenic and Historic Interest Area,www.tripadvisor.com,China
Wulingyuan Scenic and Historic Interest Area,www.discoverchinatours.com,China
Wulingyuan Scenic and Historic Interest Area,www.wikidata.org,Hunan Province
Wulingyuan Scenic and Historic Interest Area,www.zhangjiajietourguide.com,China
"Mountain Resort and its Outlying Temples, Chengde",en.wikipedia.org,Chengde City
"Mountain Resort and its Outlying Temples, Chengde",www.mountainresortanditsoutlyingtempleschengde.com,Chengde City
"Mountain Resort and its Outlying Temples, Chengde",www.china.org.cn,Chengde City
"Mountain Resort and its Outlying Temples, Chengde",www.worldheritagesite.org,Chengde City
"Mountain Resort and its Outlying Temples, Chengde",whc.unesco.org,City of Galle
"Mountain Resort and its Outlying Temples, Chengde",www.cnto.org,China
"Mountain Resort and its Outlying Temples, Chengde",english.rednet.cn,Chengde City
"Mountain Resort and its Outlying Temples, Chengde",china-attractions.info,Chengde City
"Mountain Resort and its Outlying Temples, Chengde",www.youtube.com,Chengde City
"Mountain Resort and its Outlying Temples, Chengde",www.foreignercn.com,Hebei Province
Temple and Cemetery of Confucius and the Kong Family Mansion in Qufu,en.wikipedia.org,Qufu City
Temple and Cemetery of Confucius and the Kong Family Mansion in Qufu,www.travelchinaguide.com,Shandong Province
Temple and Cemetery of Confucius and the Kong Family Mansion in Qufu,www.worldheritagesite.org,China
Temple and Cemetery of Confucius and the Kong Family Mansion in Qufu,www.newikis.com,Qufu City
Ancient Building Complex in the Wudang Mountains,whc.unesco.org,China
Ancient Building Complex in the Wudang Mountains,www.ancientbuildingcomplexinthewudangmountains.com,China
Ancient Building Complex in the Wudang Mountains,world-heritage-channel.com,Southern Province
Ancient Building Complex in the Wudang Mountains,www.discoverchinatours.com,China
"Historic Ensemble of the Potala Palace, Lhasa",en.wikipedia.org,Lhasa
"Historic Ensemble of the Potala Palace, Lhasa",whc.unesco.org,City of Galle
"Historic Ensemble of the Potala Palace, Lhasa",www.historicensembleofthepotalapalacelhasa.com,China
"Historic Ensemble of the Potala Palace, Lhasa",english.rednet.cn,Lhasa
"Historic Ensemble of the Potala Palace, Lhasa",www.worldheritagesite.org,Lhasa
"Historic Ensemble of the Potala Palace, Lhasa",www.tibetdiscovery.com,Lhasa
"Historic Ensemble of the Potala Palace, Lhasa",www.pandachinatour.com,Lhasa
"Historic Ensemble of the Potala Palace, Lhasa",china-attractions.info,China
Lushan National Park,www.supershareware.com,City of Galle
Lushan National Park,en.wikipedia.org,Asia and the Pacific
Lushan National Park,www.cfguide.com,Jiujiang City
Lushan National Park,hotelspaceonline.com,Jiangxi Province
"Mount Emei Scenic Area, including Leshan Giant Buddha Scenic Area",whc.unesco.org,France
"Mount Emei Scenic Area, including Leshan Giant Buddha Scenic Area",en.unesco.org,China
Ancient City of Ping Yao,www.tripadvisor.com.au,Ping Yao County
Ancient City of Ping Yao,www.ancientcityofpingyao.com,Ping Yao County
Ancient City of Ping Yao,en.wikipedia.org,Ping Yao County
Ancient City of Ping Yao,sites.google.com,Beijing
Ancient City of Ping Yao,www.cultural-china.com,Ping Yao County
Ancient City of Ping Yao,www.lonelyplanet.com,China
Classical Gardens of Suzhou,en.wikipedia.org,Jiangsu Province
Classical Gardens of Suzhou,www.tripadvisor.com,China
Classical Gardens of Suzhou,www.travelchinaguide.com,Suzhou City
Classical Gardens of Suzhou,whc.unesco.org,France
Classical Gardens of Suzhou,www.classicalgardensofsuzhou.com,China
Classical Gardens of Suzhou,www.facebook.com,Jiangsu Province
Classical Gardens of Suzhou,www.china.org.cn,Jiangsu Province
Temple of Heaven: an Imperial Sacrificial Altar in Beijing,en.wikipedia.org,Beijing
Temple of Heaven: an Imperial Sacrificial Altar in Beijing,whc.unesco.org,France
Temple of Heaven: an Imperial Sacrificial Altar in Beijing,www.travelchinaguide.com,Beijing
Temple of Heaven: an Imperial Sacrificial Altar in Beijing,foursquare.com,Beijing
Temple of Heaven: an Imperial Sacrificial Altar in Beijing,www.flickr.com,Beijing
Temple of Heaven: an Imperial Sacrificial Altar in Beijing,china-attractions.info,Beijing
Temple of Heaven: an Imperial Sacrificial Altar in Beijing,www.chinaescapade.com,Beijing
Temple of Heaven: an Imperial Sacrificial Altar in Beijing,english.rednet.cn,Beijing
Temple of Heaven: an Imperial Sacrificial Altar in Beijing,link.springer.com,Beijing
Temple of Heaven: an Imperial Sacrificial Altar in Beijing,journeymart.com,Beijing
Mount Wuyi,www.mapsofworld.com,Fujian Province
Mount Wuyi,www.chinahighlights.com,China
Mount Wuyi,www.leadtochina.com,Nanping County
Mount Wuyi,www.newscrab.com,Fujian Province
Mount Wuyi,www.solidrop.net,Northern Region
Mount Wuyi,www.12fly.com.my,Malaysia
Mount Wuyi,www.ioffer.com,Northern Region
Dazu Rock Carvings,www.tripadvisor.com,Dazu County
Dazu Rock Carvings,www.travelchinaguide.com,Dazu County
Dazu Rock Carvings,www.tripadvisor.co.uk,Dazu County
Dazu Rock Carvings,www.youtube.com,Province of Ontario
Dazu Rock Carvings,www.tripadvisor.ca,Dazu County
